Longitude,Latitude,Solar Energy Potential,Wind Power Density
29.0,-18.0,1837.77494430542,63.852627
29.0,-17.0,1739.2249512672424,43.296772
29.0,-16.0,1760.394983291626,89.41608
29.0,-15.0,1708.1999373435974,22.247509
29.0,-14.0,1749.445080757141,44.808186
29.0,-13.0,1759.665036201477,37.192425
29.0,-12.0,1761.8550515174866,38.261726
29.0,-11.0,1763.3149456977844,54.310368
29.0,-10.0,1709.2950320243835,139.38408
29.0,-9.0,1764.775013923645,80.51799
29.0,-8.0,1643.9600682258606,20.02975
29.0,-7.0,1565.120038986206,68.822914
29.0,-6.0,1603.4450459480286,108.3295
29.0,-4.0,1472.044997215271,11.65128
29.0,-3.0,1512.1950459480286,20.46098
29.0,-1.0,1493.2150292396545,36.286438
29.0,3.0,1564.7550654411316,18.01797
29.0,4.0,1598.700041770935,27.739822
29.0,5.0,1620.235047340393,29.412193
29.0,7.0,1640.3099846839905,31.687489
29.0,8.0,1649.435019493103,62.95162
29.0,9.0,1670.6050515174866,70.43315
29.0,11.0,1734.479947090149,72.19321
29.0,12.0,1784.1200041770935,192.91432
29.0,13.0,1834.8549818992615,229.08379
29.0,26.0,1990.7099986076355,188.65187
29.0,38.0,1622.4250626564026,70.83906
29.0,39.0,1569.134922027588,94.460625
29.0,46.0,1306.69997215271,222.54263
29.0,47.0,1270.564980506897,170.62308
29.0,48.0,1230.4150187969208,211.23334
29.0,49.0,1205.230016708374,231.42714
29.0,50.0,1162.5249791145325,204.47246
29.0,51.0,1131.4999651908875,191.14587
29.0,53.0,1071.2749791145325,142.30055
29.0,55.0,1055.2150118350983,233.50327
29.0,56.0,1026.7449867725372,151.96368
29.0,57.0,1026.3800132274628,191.55632
30.0,-31.0,1463.6500835418701,110.98945
30.0,-30.0,1615.855016708374,96.388336
30.0,-29.0,1695.060019493103,106.58851
30.0,-28.0,1728.2750487327576,139.67775
30.0,-27.0,1781.200041770935,157.75565
30.0,-26.0,1802.0049262046814,154.2255
30.0,-25.0,1824.270052909851,94.635445
30.0,-22.0,1705.279974937439,182.2599
30.0,-21.0,1670.970025062561,62.02032
30.0,-20.0,1761.490077972412,54.338894
30.0,-19.0,1827.9199624061584,76.26986
30.0,-18.0,1795.80002784729,44.56184
30.0,-17.0,1776.090064048767,25.072144
30.0,-16.0,1743.240008354187,120.76846
30.0,-15.0,1719.150013923645,30.810791
30.0,-13.0,1740.685019493103,45.557243
30.0,-9.0,1714.4050097465515,78.316826
30.0,-8.0,1683.744969367981,20.962898
30.0,-6.0,1584.4650292396545,82.27591
30.0,-5.0,1591.4000487327576,61.738804
30.0,-4.0,1573.8799262046814,23.906477
30.0,-3.0,1503.070011138916,16.594662
30.0,-2.0,1518.7649178504944,13.471158
30.0,-1.0,1478.6150431632996,36.454453
30.0,0.0,1524.9699902534485,27.038929
30.0,1.0,1507.450041770935,12.493026
30.0,3.0,1599.7949624061584,161.01927
30.0,4.0,1598.3350682258606,23.982866
30.0,6.0,1606.0000348091125,34.67986
30.0,7.0,1606.365008354187,74.438065
30.0,9.0,1633.739938735962,94.54836
30.0,10.0,1674.254961013794,79.2769
30.0,11.0,1721.705002784729,111.621864
30.0,12.0,1763.679919242859,144.8858
30.0,13.0,1812.955002784729,176.45201
30.0,14.0,1832.664966583252,140.1403
30.0,31.0,1766.2350821495056,118.59975
30.0,37.0,1745.794997215271,88.28895
30.0,38.0,1661.1150431632996,148.90588
30.0,39.0,1527.5249791145325,321.29642
30.0,40.0,1394.2999756336212,165.49591
30.0,41.0,1304.8750174045563,67.311646
30.0,46.0,1310.3499686717987,200.02654
30.0,47.0,1268.3749651908875,228.63264
30.0,48.0,1231.875,216.55705
30.0,49.0,1204.4999825954437,227.72192
30.0,50.0,1172.379961013794,229.18604
30.0,51.0,1139.1650187969208,197.08598
30.0,53.0,1105.2200424671173,239.23746
30.0,54.0,1087.7000069618225,264.4845
30.0,56.0,1036.9650292396545,218.60654
30.0,58.0,1027.1099603176117,231.40265
30.0,59.0,1000.8300375938416,182.54892
31.0,-29.0,1502.340064048767,53.623524
31.0,-28.0,1639.5800375938416,141.65746
31.0,-27.0,1641.0399317741394,217.27312
31.0,-26.0,1678.634991645813,159.74942
31.0,-25.0,1561.469955444336,11.296024
31.0,-24.0,1601.6200041770935,104.73558
31.0,-23.0,1577.894983291626,73.62022
31.0,-22.0,1634.4700598716736,60.711575
31.0,-21.0,1642.5,44.04327
31.0,-20.0,1741.7799401283264,79.253975
31.0,-19.0,1805.6550097465515,177.10925
31.0,-18.0,1781.5650153160095,78.23807
31.0,-17.0,1745.065050125122,45.38313
31.0,-16.0,1735.575041770935,93.357346
31.0,-15.0,1662.5749373435974,135.51837
31.0,-14.0,1668.415036201477,71.653465
31.0,-13.0,1744.3349289894104,65.76082
31.0,-11.0,1761.8550515174866,51.116898
31.0,-10.0,1757.839994430542,68.72533
31.0,-9.0,1681.189980506897,99.20873
31.0,-8.0,1719.879961013794,149.39348
31.0,-7.0,1734.479947090149,57.822945
31.0,-6.0,1687.0300793647766,17.951157
31.0,-5.0,1728.640022277832,45.50032
31.0,-4.0,1637.0250487327576,22.21569
31.0,-3.0,1564.3899178504944,41.846806
31.0,-2.0,1500.515022277832,26.824286
31.0,-1.0,1487.0099568367004,37.862328
31.0,0.0,1502.340064048767,40.985764
31.0,1.0,1557.455072402954,37.203495
31.0,2.0,1646.880030632019,8.591434
31.0,3.0,1662.9400849342346,39.66783
31.0,4.0,1620.964994430542,21.85978
31.0,5.0,1622.4250626564026,23.072676
31.0,6.0,1584.830002784729,48.784927
31.0,9.0,1607.094955444336,95.583405
31.0,11.0,1709.2950320243835,144.61856
31.0,12.0,1767.330002784729,169.52765
31.0,13.0,1787.7699136734009,101.43885
31.0,14.0,1811.4949345588684,116.8295
31.0,15.0,1841.42502784729,382.09106
31.0,21.0,1925.740008354187,264.7604
31.0,27.0,1965.159935951233,255.66292
31.0,28.0,1936.3249373435974,309.2452
31.0,29.0,1863.689980506897,138.20338
31.0,30.0,1844.709963798523,196.06108
31.0,31.0,1734.479947090149,109.02222
31.0,37.0,1665.4950737953186,127.163895
31.0,38.0,1686.6649317741394,376.9781
31.0,39.0,1542.1249651908875,160.7678
31.0,40.0,1507.0850682258606,278.9803
31.0,47.0,1260.345025062561,194.07646
31.0,48.0,1219.830002784729,166.1549
31.0,49.0,1199.0250313282013,165.09451
31.0,50.0,1180.4099881649017,283.80804
31.0,51.0,1154.495038986206,199.00684
31.0,54.0,1083.6850368976593,192.1497
31.0,58.0,1032.94997215271,212.08981
32.0,-28.0,1512.9249930381775,345.23856
32.0,-27.0,1561.469955444336,222.58144
32.0,-26.0,1551.25,267.36447
32.0,-25.0,1568.0400013923645,207.11263
32.0,-24.0,1591.765022277832,159.79762
32.0,-23.0,1601.255030632019,75.41389
32.0,-22.0,1640.3099846839905,108.44005
32.0,-21.0,1654.544997215271,60.035004
32.0,-20.0,1748.349986076355,53.328182
32.0,-19.0,1773.535075187683,50.711563
32.0,-18.0,1786.6749930381775,35.3329
32.0,-17.0,1774.6299958229065,83.66133
32.0,-16.0,1682.285075187683,85.418594
32.0,-14.0,1752.3650431632996,284.60312
32.0,-13.0,1722.7999234199524,32.28014
32.0,-12.0,1742.1449136734009,26.357761
32.0,-11.0,1779.0100264549255,122.162895
32.0,-10.0,1757.110047340393,65.842865
32.0,-7.0,1737.4000835418701,18.741533
32.0,-6.0,1767.6949763298035,33.65925
32.0,-5.0,1749.079933166504,69.59459
32.0,-4.0,1674.6199345588684,54.26609
32.0,-3.0,1602.714924812317,85.82201
32.0,0.0,1555.2650570869446,32.888863
32.0,1.0,1587.7499651908875,19.049158
32.0,2.0,1628.629961013794,30.831087
32.0,3.0,1668.0500626564026,32.916622
32.0,4.0,1623.519983291626,59.421196
32.0,5.0,1608.919997215271,36.30419
32.0,7.0,1533.365077972412,78.831245
32.0,8.0,1552.7100682258606,77.03547
32.0,9.0,1584.10005569458,106.98993
32.0,10.0,1630.455002784729,94.52104
32.0,11.0,1675.7150292396545,177.21156
32.0,12.0,1721.3400292396545,179.72906
32.0,13.0,1772.0750069618225,147.14085
32.0,14.0,1796.8949484825134,154.59502
32.0,15.0,1834.1250348091125,279.0305
32.0,26.0,1953.8450598716736,243.6412
32.0,31.0,1742.1449136734009,109.70043
32.0,37.0,1723.1650710105896,1391.8954
32.0,38.0,1635.2000069618225,186.56395
32.0,39.0,1588.114938735962,131.41301
32.0,40.0,1586.2900710105896,112.730545
32.0,48.0,1244.6500313282013,251.7704
32.0,49.0,1208.5150396823883,186.38452
32.0,50.0,1191.7250382900238,240.22678
32.0,51.0,1167.269983291626,227.97551
32.0,52.0,1120.5499756336212,150.1833
32.0,53.0,1112.8850090503693,180.24858
32.0,54.0,1076.7500174045563,158.84843
32.0,55.0,1056.310019493103,159.86641
32.0,56.0,1017.9850125312805,117.751015
32.0,59.0,1001.9249582290649,171.743
33.0,-25.0,1556.359977722168,198.9142
33.0,-24.0,1577.165036201477,84.96379
33.0,-19.0,1690.3150153160095,24.766222
33.0,-18.0,1713.3099150657654,118.62082
33.0,-17.0,1683.015022277832,85.953514
33.0,-16.0,1639.215064048767,107.38529
33.0,-15.0,1670.240077972412,59.117836
33.0,-14.0,1696.5199136734009,110.065056
33.0,-13.0,1709.660005569458,62.483376
33.0,-12.0,1680.460033416748,129.70795
33.0,-11.0,1735.575041770935,39.443047
33.0,-10.0,1721.705002784729,20.505835
33.0,-9.0,1670.240077972412,48.922813
33.0,-8.0,1742.1449136734009,33.348736
33.0,-6.0,1741.7799401283264,50.185127
33.0,-5.0,1791.0550236701965,201.88283
33.0,-4.0,1785.9450459480286,67.02398
33.0,-3.0,1713.6750626564026,80.55419
33.0,-2.0,1699.8050236701965,52.502304
33.0,1.0,1652.3549818992615,31.498146
33.0,2.0,1720.97505569458,28.57894
33.0,3.0,1697.9799818992615,38.10047
33.0,8.0,1516.2099289894104,62.31977
33.0,9.0,1565.120038986206,98.630226
33.0,10.0,1623.519983291626,95.91529
33.0,12.0,1706.375069618225,127.98028
33.0,13.0,1746.52494430542,150.30472
33.0,14.0,1778.645052909851,171.16699
33.0,15.0,1800.5450320243835,188.6449
33.0,16.0,1857.4850821495056,384.19537
33.0,21.0,1927.2000765800476,407.68152
33.0,22.0,1937.4200320243835,207.15694
33.0,24.0,1950.559949874878,215.63106
33.0,25.0,1943.990077972412,110.67594
33.0,26.0,1961.5100264549255,154.99155
33.0,30.0,1961.145052909851,222.29504
33.0,31.0,1863.3250069618225,158.40889
33.0,35.0,1590.669927597046,29.328465
33.0,38.0,1683.015022277832,199.08359
33.0,39.0,1607.4599289894104,148.18861
33.0,40.0,1545.7750487327576,90.688805
33.0,47.0,1277.1350264549255,217.23952
33.0,48.0,1240.6349742412567,231.8218
33.0,49.0,1232.2399735450745,266.14368
33.0,50.0,1188.804988861084,180.74995
33.0,52.0,1134.4200146198273,193.16322
33.0,53.0,1120.1850020885468,196.0308
33.0,58.0,1009.5900118350983,129.31378
33.0,59.0,1000.8300375938416,132.88004
34.0,-25.0,1621.3299679756165,234.26517
34.0,-24.0,1608.919997215271,137.97044
34.0,-22.0,1641.0399317741394,57.770718
34.0,-21.0,1643.229947090149,41.54697
34.0,-20.0,1600.8900570869446,41.628323
34.0,-19.0,1610.745038986206,63.111313
34.0,-18.0,1604.1749930381775,69.1462
34.0,-17.0,1643.9600682258606,166.56395
34.0,-16.0,1612.570080757141,136.72777
34.0,-15.0,1642.1350264549255,25.356602
34.0,-14.0,1703.820080757141,57.685844
34.0,-13.0,1657.4649596214294,53.13702
34.0,-12.0,1575.339994430542,15.26404
34.0,-9.0,1653.4500765800476,24.992048
34.0,-6.0,1791.7849707603455,166.18263
34.0,-5.0,1798.7199902534485,96.335045
34.0,-4.0,1808.57497215271,66.989494
34.0,-3.0,1711.485047340393,73.99449
34.0,0.0,1787.4049401283264,45.06431
34.0,1.0,1640.3099846839905,30.111956
34.0,2.0,1729.369969367981,34.266647
34.0,3.0,1727.910075187683,93.072365
34.0,4.0,1713.6750626564026,129.43253
34.0,7.0,1501.244969367981,48.975037
34.0,9.0,1527.889952659607,53.781086
34.0,10.0,1596.145052909851,38.617386
34.0,11.0,1670.6050515174866,117.00999
34.0,12.0,1699.440050125122,112.92406
34.0,13.0,1739.589924812317,147.6752
34.0,14.0,1771.3450598716736,142.64104
34.0,16.0,1823.5399317741394,208.9011
34.0,18.0,1839.9649596214294,207.47852
34.0,28.0,2029.3999791145325,202.98293
34.0,29.0,2108.6049818992615,409.23035
34.0,30.0,1964.7949624061584,195.89531
34.0,31.0,1887.05002784729,126.144745
34.0,35.0,1774.265022277832,136.78604
34.0,37.0,1766.2350821495056,222.36522
34.0,38.0,1696.5199136734009,164.21046
34.0,39.0,1605.2699136734009,61.388927
34.0,40.0,1557.8200459480286,187.68858
34.0,41.0,1437.7349603176117,20.589432
34.0,45.0,1353.7850403785706,199.45084
34.0,46.0,1347.5799679756165,212.05986
34.0,47.0,1284.435019493103,220.44872
34.0,48.0,1253.0450320243835,232.4195
34.0,49.0,1225.3050410747528,204.5507
34.0,50.0,1183.3300375938416,167.25026
34.0,51.0,1164.3500208854675,235.97366
34.0,53.0,1122.3750174045563,173.73921
34.0,54.0,1111.0599672794342,182.3405
34.0,55.0,1090.619969367981,144.79604
34.0,59.0,1022.730016708374,142.12947
35.0,-24.0,1585.559949874878,129.1382
35.0,-23.0,1606.7299818992615,77.734505
35.0,-22.0,1612.570080757141,49.307575
35.0,-21.0,1708.1999373435974,112.547356
35.0,-19.0,1558.185019493103,37.82919
35.0,-18.0,1593.2249164581299,87.411934
35.0,-17.0,1599.429988861084,202.99976
35.0,-16.0,1618.7749791145325,218.79797
35.0,-15.0,1674.6199345588684,88.842834
35.0,-13.0,1573.514952659607,55.054413
35.0,-11.0,1473.5050654411316,78.64811
35.0,-10.0,1530.444941520691,14.950165
35.0,-9.0,1561.469955444336,84.8381
35.0,-8.0,1681.919927597046,101.835495
35.0,-7.0,1751.2699484825134,51.682556
35.0,-6.0,1840.329933166504,51.078827
35.0,-5.0,1747.9850125312805,42.42516
35.0,-4.0,1735.575041770935,34.84613
35.0,-1.0,1715.865077972412,31.576433
35.0,1.0,1695.4249930381775,31.892183
35.0,2.0,1743.969955444336,80.40246
35.0,3.0,1747.2550654411316,36.16239
35.0,9.0,1588.4800863265991,58.904568
35.0,10.0,1708.1999373435974,67.237076
35.0,11.0,1685.2050375938416,51.104027
35.0,13.0,1747.9850125312805,69.156235
35.0,14.0,1779.7399735450745,131.55685
35.0,15.0,1816.239938735962,236.3816
35.0,21.0,1917.3449206352234,212.66974
35.0,30.0,1979.3949484825134,203.80453
35.0,31.0,1934.134922027588,246.05869
35.0,32.0,1766.9650292396545,153.2435
35.0,37.0,1641.4050793647766,108.72536
35.0,38.0,1652.719955444336,197.75397
35.0,39.0,1619.139952659607,125.64057
35.0,40.0,1527.889952659607,107.92993
35.0,41.0,1459.2699658870697,57.360878
35.0,42.0,1317.6499617099762,152.20303
35.0,45.0,1293.5599672794342,164.54808
35.0,47.0,1278.9599812030792,225.57698
35.0,48.0,1257.0600020885468,219.94731
35.0,49.0,1226.765022277832,229.04625
35.0,50.0,1187.7099812030792,235.11139
35.0,51.0,1154.495038986206,122.68105
35.0,52.0,1147.560019493103,167.24643
35.0,53.0,1138.070011138916,255.90314
35.0,55.0,1101.935019493103,116.49859
35.0,57.0,1076.019983291626,196.14146
35.0,58.0,1054.8500382900238,195.98866
35.0,59.0,1037.6949763298035,211.18492
36.0,-18.0,1560.740008354187,85.12243
36.0,-17.0,1580.0849986076355,39.38903
36.0,-16.0,1630.0900292396545,60.415127
36.0,-15.0,1624.249930381775,80.93611
36.0,-14.0,1622.0599150657654,36.49296
36.0,-13.0,1570.230016708374,26.159786
36.0,-11.0,1545.7750487327576,32.76889
36.0,-9.0,1522.4150013923645,25.391308
36.0,-8.0,1467.664966583252,17.740057
36.0,-7.0,1838.5050654411316,551.6073
36.0,-6.0,1792.8800654411316,113.76613
36.0,-5.0,1665.860047340393,92.286285
36.0,-4.0,1555.630030632019,50.980133
36.0,-3.0,1681.5549540519714,138.75783
36.0,-2.0,1695.4249930381775,12.254629
36.0,-1.0,1680.0950598716736,76.95408
36.0,0.0,1781.5650153160095,52.267563
36.0,1.0,1791.0550236701965,19.557106
36.0,2.0,1760.394983291626,93.72309
36.0,3.0,1843.6150431632996,165.49126
36.0,5.0,1616.9499373435974,86.56658
36.0,6.0,1580.0849986076355,16.953804
36.0,7.0,1563.6599707603455,6.4794054
36.0,9.0,1711.485047340393,34.05975
36.0,10.0,1680.460033416748,23.566927
36.0,11.0,1695.060019493103,24.621485
36.0,13.0,1783.755030632019,123.37205
36.0,14.0,1789.2299818992615,91.62343
36.0,15.0,1814.780044555664,133.8806
36.0,16.0,1837.044997215271,174.99713
36.0,29.0,2052.7600264549255,147.52237
36.0,30.0,2023.195080757141,130.73534
36.0,31.0,1956.765022277832,176.78938
36.0,33.0,1824.6350264549255,186.28758
36.0,34.0,1871.354947090149,78.73992
36.0,35.0,1616.2199902534485,248.57431
36.0,36.0,1606.365008354187,437.72388
36.0,37.0,1616.9499373435974,58.252197
36.0,39.0,1634.835033416748,217.57959
36.0,40.0,1524.2400431632996,74.55985
36.0,41.0,1323.4899735450745,63.90838
36.0,47.0,1280.054988861084,279.25583
36.0,48.0,1255.2349603176117,239.81682
36.0,49.0,1226.0349881649017,210.84244
36.0,50.0,1190.9950041770935,155.57602
36.0,51.0,1168.3649909496307,199.08464
36.0,52.0,1159.2400431632996,290.5252
36.0,53.0,1127.1200215816498,210.66196
36.0,54.0,1116.1700320243835,155.5767
36.0,55.0,1106.3149631023407,204.92673
36.0,56.0,1090.2549958229065,228.84772
36.0,57.0,1073.8299679756165,131.31656
36.0,59.0,1036.9650292396545,213.32317
37.0,-17.0,1593.9550375938416,56.26834
37.0,-16.0,1615.4900431632996,71.98929
37.0,-15.0,1646.880030632019,44.739017
37.0,-14.0,1630.455002784729,39.597633
37.0,-11.0,1560.010061264038,35.83164
37.0,-9.0,1496.864938735962,27.199097
37.0,-8.0,1523.509922027588,21.29304
37.0,-7.0,1474.2350125312805,35.18916
37.0,-6.0,1597.2399735450745,47.448902
37.0,-3.0,1670.6050515174866,213.93623
37.0,-2.0,1558.914966583252,42.707092
37.0,-1.0,1573.1499791145325,21.588827
37.0,0.0,1741.0499930381775,171.84746
37.0,1.0,1764.4100403785706,25.314943
37.0,2.0,1808.2099986076355,49.782455
37.0,5.0,1536.650013923645,49.461575
37.0,6.0,1584.830002784729,13.379959
37.0,7.0,1589.5750069618225,33.005188
37.0,9.0,1710.389952659607,6.5886846
37.0,10.0,1724.989938735962,43.196472
37.0,11.0,1627.5350403785706,54.456432
37.0,12.0,1831.935019493103,48.902355
37.0,13.0,1784.8499512672424,40.201225
37.0,14.0,1825.0,90.06754
37.0,15.0,1850.1849150657654,168.73235
37.0,16.0,1850.915036201477,182.08018
37.0,20.0,1715.865077972412,132.39462
37.0,21.0,1783.3900570869446,217.53961
37.0,26.0,1949.10005569458,217.6522
37.0,32.0,1908.2200598716736,245.13641
37.0,33.0,1885.224986076355,375.67874
37.0,34.0,1930.4850125312805,122.93671
37.0,35.0,1753.459963798523,121.91338
37.0,36.0,1695.4249930381775,160.23508
37.0,37.0,1674.254961013794,220.19087
37.0,39.0,1631.9150710105896,251.32289
37.0,40.0,1556.7249512672424,174.40962
37.0,47.0,1296.8449902534485,255.80319
37.0,48.0,1250.855016708374,201.6976
37.0,49.0,1220.9250104427338,262.3671
37.0,50.0,1194.6450006961823,221.27966
37.0,51.0,1181.869969367981,262.9864
37.0,52.0,1158.8749825954437,243.50479
37.0,53.0,1143.5449624061584,192.5624
37.0,56.0,1071.6400396823883,170.25943
37.0,58.0,1069.4500243663788,264.5852
38.0,-17.0,1584.4650292396545,39.595955
38.0,-16.0,1611.1100125312805,51.2507
38.0,-15.0,1648.705072402954,125.791435
38.0,-14.0,1641.0399317741394,37.19951
38.0,-11.0,1603.4450459480286,21.939396
38.0,-10.0,1572.785005569458,36.663525
38.0,-8.0,1508.179988861084,26.399696
38.0,-7.0,1519.495038986206,22.661564
38.0,-6.0,1460.3649735450745,16.411066
38.0,-5.0,1507.8150153160095,57.930355
38.0,-4.0,1505.9899735450745,51.473866
38.0,-3.0,1604.539966583252,44.271717
38.0,-2.0,1583.3699345588684,46.46046
38.0,-1.0,1642.8649735450745,107.25086
38.0,0.0,1664.3999791145325,46.519127
38.0,2.0,1640.674958229065,55.32411
38.0,4.0,1755.6499791145325,224.97984
38.0,5.0,1605.635061264038,209.33626
38.0,6.0,1644.6900153160095,35.188843
38.0,7.0,1730.8300375938416,60.99605
38.0,8.0,1523.875069618225,44.36151
38.0,9.0,1738.4950041770935,54.70452
38.0,12.0,1809.304919242859,35.183556
38.0,13.0,1717.32497215271,48.49535
38.0,14.0,1855.6600403785706,188.37071
38.0,15.0,1837.77494430542,79.487495
38.0,16.0,1859.6749234199524,28.074598
38.0,17.0,1853.470025062561,284.40402
38.0,18.0,1573.8799262046814,478.99905
38.0,25.0,1942.165036201477,138.86478
38.0,26.0,1940.339994430542,213.38957
38.0,27.0,2026.8449902534485,193.94458
38.0,29.0,1981.9499373435974,127.856926
38.0,34.0,1869.1649317741394,271.0166
38.0,35.0,1836.6800236701965,383.9863
38.0,36.0,1734.479947090149,179.32663
38.0,37.0,1699.8050236701965,67.08704
38.0,38.0,1643.9600682258606,134.51913
38.0,39.0,1704.55002784729,715.76654
38.0,40.0,1575.7049679756165,173.28598
38.0,45.0,1286.2599742412567,174.5891
38.0,46.0,1364.0049958229065,347.53162
38.0,48.0,1237.7150118350983,155.50923
38.0,49.0,1199.7549784183502,142.43974
38.0,50.0,1186.9800341129303,209.80832
38.0,51.0,1174.5699763298035,283.3147
38.0,52.0,1164.3500208854675,266.21216
38.0,53.0,1141.7200076580048,225.91055
38.0,54.0,1120.915036201477,218.75822
38.0,58.0,1064.7050201892853,178.42259
39.0,-17.0,1724.989938735962,129.72507
39.0,-16.0,1620.964994430542,53.753155
39.0,-15.0,1643.9600682258606,84.04105
39.0,-14.0,1639.945011138916,57.036415
39.0,-13.0,1613.30002784729,80.609856
39.0,-12.0,1584.4650292396545,55.58715
39.0,-11.0,1585.1949763298035,21.575716
39.0,-10.0,1525.6999373435974,44.797863
39.0,-9.0,1535.920066833496,21.796785
39.0,-8.0,1564.7550654411316,50.45753
39.0,-7.0,1520.224986076355,85.87527
39.0,-5.0,1593.590064048767,84.523315
39.0,-4.0,1541.3950181007385,143.79416
39.0,-3.0,1530.0799679756165,129.21388
39.0,-1.0,1563.6599707603455,121.43186
39.0,0.0,1657.4649596214294,119.09494
39.0,1.0,1712.944941520691,193.69795
39.0,2.0,1641.0399317741394,128.8448
39.0,3.0,1535.1899456977844,102.88611
39.0,4.0,1559.6449136734009,121.32646
39.0,5.0,1543.9500069618225,34.17856
39.0,6.0,1664.3999791145325,32.77452
39.0,7.0,1743.6049818992615,50.060852
39.0,8.0,1783.755030632019,87.91504
39.0,9.0,1795.070080757141,91.371185
39.0,12.0,1792.14994430542,28.570564
39.0,13.0,1842.5199484825134,35.476177
39.0,14.0,1895.0799679756165,98.80243
39.0,15.0,1900.920066833496,74.4855
39.0,16.0,1587.384991645813,220.12434
39.0,23.0,1860.0400710105896,248.64914
39.0,25.0,1892.5249791145325,95.79137
39.0,35.0,1792.5149178504944,498.74664
39.0,36.0,1731.924958229065,154.02571
39.0,37.0,1704.55002784729,79.9648
39.0,38.0,1655.27494430542,88.86826
39.0,39.0,1661.8449902534485,40.613678
39.0,40.0,1489.929919242859,52.759735
39.0,45.0,1297.9399979114532,202.4215
39.0,46.0,1289.9099707603455,294.91168
39.0,48.0,1235.8899700641632,169.07202
39.0,49.0,1215.0849986076355,183.96312
39.0,50.0,1198.294997215271,180.42558
39.0,51.0,1178.585033416748,283.46606
39.0,52.0,1167.6349568367004,234.18558
39.0,53.0,1145.3700041770935,239.90027
39.0,54.0,1134.7849881649017,288.63492
39.0,55.0,1087.7000069618225,192.63872
39.0,56.0,1085.1450181007385,123.48263
39.0,57.0,1078.9400327205658,143.88393
39.0,58.0,1069.8149979114532,180.83005
39.0,59.0,1039.5200181007385,130.45686
40.0,-16.0,1649.0700459480286,50.603157
40.0,-15.0,1600.159935951233,59.090424
40.0,-14.0,1595.4149317741394,140.36491
40.0,-13.0,1587.384991645813,39.466217
40.0,-12.0,1560.3750348091125,34.20957
40.0,-11.0,1563.294997215271,37.357357
40.0,-3.0,1567.3100543022156,85.05377
40.0,-2.0,1503.070011138916,124.46128
40.0,-1.0,1546.5049958229065,141.18623
40.0,0.0,1598.3350682258606,162.80116
40.0,1.0,1576.8000626564026,110.1981
40.0,2.0,1557.455072402954,103.79337
40.0,3.0,1535.1899456977844,79.79974
40.0,4.0,1539.934949874878,71.4317
40.0,6.0,1620.964994430542,62.12774
40.0,7.0,1671.69997215271,34.74257
40.0,9.0,1797.9900431632996,143.53882
40.0,10.0,1756.014952659607,14.254349
40.0,12.0,1721.705002784729,48.815243
40.0,13.0,1723.8950181007385,54.12771
40.0,15.0,1627.5350403785706,241.14853
40.0,22.0,1828.284935951233,335.54095
40.0,23.0,1929.7550654411316,239.12479
40.0,24.0,1885.224986076355,272.71243
40.0,25.0,1912.5999164581299,268.5656
40.0,26.0,1933.0400013923645,293.47708
40.0,27.0,1998.739938735962,195.42142
40.0,30.0,1927.9300236701965,209.63034
40.0,33.0,1882.3050236701965,238.53955
40.0,35.0,1777.9149317741394,223.56189
40.0,36.0,1744.7000765800476,229.50188
40.0,37.0,1715.1349568367004,134.63017
40.0,38.0,1647.9749512672424,77.71283
40.0,39.0,1594.6849846839905,124.51311
40.0,40.0,1621.694941520691,258.09735
40.0,45.0,1292.8300201892853,270.7014
40.0,46.0,1276.7699658870697,305.27884
40.0,47.0,1261.07497215271,301.31012
40.0,48.0,1243.1899631023407,234.62746
40.0,49.0,1222.0200181007385,266.81113
40.0,50.0,1205.5949902534485,339.88757
40.0,51.0,1180.7749617099762,164.91466
40.0,52.0,1173.8400292396545,250.02354
40.0,53.0,1142.0849812030792,154.08183
40.0,54.0,1132.2299993038177,232.95499
40.0,56.0,1083.3199763298035,144.75708
40.0,57.0,1070.910005569458,213.25053
40.0,58.0,1066.529974937439,199.81844
40.0,59.0,1043.8999617099762,204.59348
41.0,-2.0,1661.480016708374,88.22019
41.0,-1.0,1553.075041770935,130.92134
41.0,0.0,1560.010061264038,130.22151
41.0,1.0,1568.7699484825134,93.45764
41.0,3.0,1563.6599707603455,79.087425
41.0,4.0,1625.7099986076355,48.653713
41.0,5.0,1649.435019493103,224.2429
41.0,7.0,1779.375,98.77587
41.0,9.0,1754.555058479309,89.950645
41.0,10.0,1762.94997215271,67.044754
41.0,11.0,1773.169927597046,137.3646
41.0,12.0,1729.7349429130554,55.11422
41.0,13.0,1686.6649317741394,107.32655
41.0,21.0,1963.3350682258606,242.52899
41.0,23.0,1883.7649178504944,219.44893
41.0,24.0,1874.2750835418701,232.32118
41.0,26.0,1906.3950181007385,151.25688
41.0,27.0,1955.669927597046,345.90192
41.0,28.0,1947.275013923645,104.11599
41.0,31.0,1877.560019493103,197.57532
41.0,35.0,1743.240008354187,254.9495
41.0,36.0,1729.0049958229065,191.24332
41.0,37.0,1698.7099289894104,112.99955
41.0,38.0,1660.384922027588,49.67367
41.0,39.0,1598.3350682258606,65.73175
41.0,40.0,1601.255030632019,73.821304
41.0,43.0,1325.3150153160095,39.10568
41.0,44.0,1349.040036201477,85.971664
41.0,45.0,1303.0499756336212,274.13074
41.0,46.0,1269.4699728488922,292.3733
41.0,47.0,1261.8050062656403,255.67976
41.0,48.0,1236.255030632019,152.8604
